name,status,trial_seed,exception,traceback,bucket,"metric:accuracy [0.0, 1.0] (maximize)",config:RandomForestClassifier:max_samples,config:RandomForestClassifier:n_estimators,memory:start_vms,memory:end_vms,memory:diff_vms,memory:start_rss,memory:end_rss,memory:diff_rss,memory:unit,time:start,time:end,time:duration,time:kind,time:unit,deepcave:time:start,deepcave:time:end
config_id=12_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9736842105263158,0.4110793679952621,49,1845927936,1845927936,0,133517312,133517312,0,bytes,0.21082329750061035,0.24306964874267578,0.03224635124206543,wall,seconds,0.21082329750061035,0.24306964874267578
config_id=11_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.585457707196474,84,1845927936,1845927936,0,133844992,133844992,0,bytes,0.2055351734161377,0.26099705696105957,0.055461883544921875,wall,seconds,0.2055351734161377,0.26099705696105957
config_id=14_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.606927152723074,35,1845927936,1845927936,0,133844992,133844992,0,bytes,0.2667851448059082,0.2896239757537842,0.022838830947875977,wall,seconds,0.2667851448059082,0.2896239757537842
config_id=13_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9736842105263158,0.38403729647398,99,1845927936,1845927936,0,133517312,133517312,0,bytes,0.2561366558074951,0.3195183277130127,0.06338167190551758,wall,seconds,0.2561366558074951,0.3195183277130127
config_id=15_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9210526315789473,0.8783086173236371,65,1845927936,1845927936,0,133844992,133844992,0,bytes,0.296053409576416,0.3403801918029785,0.0443267822265625,wall,seconds,0.296053409576416,0.3403801918029785
config_id=16_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.10581243187189103,21,1845927936,1845927936,0,133517312,133517312,0,bytes,0.3276195526123047,0.34256792068481445,0.014948368072509766,wall,seconds,0.3276195526123047,0.34256792068481445
config_id=18_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.8582285143435001,25,1845927936,1845927936,0,133517312,133517312,0,bytes,0.35033702850341797,0.3712317943572998,0.020894765853881836,wall,seconds,0.35033702850341797,0.3712317943572998
config_id=17_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9210526315789473,0.13263212442398073,63,1845927936,1845927936,0,133844992,133844992,0,bytes,0.34813356399536133,0.38915419578552246,0.04102063179016113,wall,seconds,0.34813356399536133,0.38915419578552246
config_id=20_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.35401969254016874,37,1845927936,1845927936,0,133844992,133844992,0,bytes,0.39524078369140625,0.42095279693603516,0.025712013244628906,wall,seconds,0.39524078369140625,0.42095279693603516
config_id=19_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.6300097532570362,95,1845927936,1845927936,0,133517312,133517312,0,bytes,0.37784528732299805,0.4495668411254883,0.07172155380249023,wall,seconds,0.37784528732299805,0.4495668411254883
config_id=21_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.24839972268881502,73,1845927936,1845927936,0,133844992,133844992,0,bytes,0.5532405376434326,0.5950686931610107,0.041828155517578125,wall,seconds,0.5532405376434326,0.5950686931610107
config_id=22_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.2598313086441686,73,1845927936,1845927936,0,133517312,133517312,0,bytes,0.5562763214111328,0.5981698036193848,0.04189348220825195,wall,seconds,0.5562763214111328,0.5981698036193848
config_id=23_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.8947368421052632,0.2723921405452955,73,1845927936,1845927936,0,133844992,133844992,0,bytes,0.6031839847564697,0.650933027267456,0.04774904251098633,wall,seconds,0.6031839847564697,0.650933027267456
config_id=24_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.2710088561948498,73,1845927936,1845927936,0,133517312,133517312,0,bytes,0.6054935455322266,0.6521272659301758,0.04663372039794922,wall,seconds,0.6054935455322266,0.6521272659301758
config_id=26_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9736842105263158,0.27733547875580494,73,1845927936,1845927936,0,133517312,133517312,0,bytes,0.6620998382568359,0.7052872180938721,0.04318737983703613,wall,seconds,0.6620998382568359,0.7052872180938721
config_id=25_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.25762670248923636,74,1845927936,1845927936,0,133844992,133844992,0,bytes,0.6595900058746338,0.7050540447235107,0.04546403884887695,wall,seconds,0.6595900058746338,0.7050540447235107
config_id=27_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.2582795221747803,74,1845927936,1845927936,0,133517312,133517312,0,bytes,0.7125678062438965,0.7540276050567627,0.04145979881286621,wall,seconds,0.7125678062438965,0.7540276050567627
config_id=28_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9210526315789473,0.1447480769504978,74,1845927936,1845927936,0,133844992,133844992,0,bytes,0.7144954204559326,0.7544705867767334,0.03997516632080078,wall,seconds,0.7144954204559326,0.7544705867767334
config_id=29_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,1.0,0.2767303912176623,74,1845927936,1845927936,0,133517312,133517312,0,bytes,0.86637282371521,0.9106848239898682,0.0443120002746582,wall,seconds,0.86637282371521,0.9106848239898682
config_id=30_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.2769241203340616,75,1845927936,1845927936,0,133844992,133844992,0,bytes,0.8695981502532959,0.9138789176940918,0.0442807674407959,wall,seconds,0.8695981502532959,0.9138789176940918
config_id=31_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9210526315789473,0.2767468177009518,74,1845927936,1845927936,0,133517312,133517312,0,bytes,0.9181911945343018,0.9704082012176514,0.05221700668334961,wall,seconds,0.9181911945343018,0.9704082012176514
config_id=32_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,1.0,0.2764078354669419,75,1845927936,1845927936,0,133844992,133844992,0,bytes,0.9220459461212158,0.9727199077606201,0.0506739616394043,wall,seconds,0.9220459461212158,0.9727199077606201
config_id=34_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.3150361909954833,16,1845927936,1845927936,0,133844992,133844992,0,bytes,0.981104850769043,0.9925856590270996,0.01148080825805664,wall,seconds,0.981104850769043,0.9925856590270996
config_id=33_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,1.0,0.27631001638155683,74,1845927936,1845927936,0,133517312,133517312,0,bytes,0.978931188583374,1.0237491130828857,0.04481792449951172,wall,seconds,0.978931188583374,1.0237491130828857
config_id=35_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,1.0,0.7171561106868503,53,1845927936,1845927936,0,133844992,133844992,0,bytes,0.9994518756866455,1.0474638938903809,0.04801201820373535,wall,seconds,0.9994518756866455,1.0474638938903809
config_id=36_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,1.0,0.3633651261869174,56,1845927936,1845927936,0,133517312,133517312,0,bytes,1.0305914878845215,1.0671164989471436,0.03652501106262207,wall,seconds,1.0305914878845215,1.0671164989471436
config_id=37_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,1.0,0.27647605216127724,75,1845927936,1845927936,0,133844992,133844992,0,bytes,1.1745429039001465,1.2232141494750977,0.04867124557495117,wall,seconds,1.1745429039001465,1.2232141494750977
config_id=38_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9736842105263158,0.2760491488015836,75,1845927936,1845927936,0,133517312,133517312,0,bytes,1.1774146556854248,1.2263176441192627,0.04890298843383789,wall,seconds,1.1774146556854248,1.2263176441192627
config_id=39_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9736842105263158,0.27545128250199213,75,1845927936,1845927936,0,133844992,133844992,0,bytes,1.2306880950927734,1.2803161144256592,0.04962801933288574,wall,seconds,1.2306880950927734,1.2803161144256592
config_id=40_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9736842105263158,0.2762514158299749,75,1845927936,1845927936,0,133517312,133517312,0,bytes,1.235093593597412,1.2841017246246338,0.04900813102722168,wall,seconds,1.235093593597412,1.2841017246246338
config_id=41_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9736842105263158,0.27607091392211414,75,1845927936,1845927936,0,133844992,133844992,0,bytes,1.287853479385376,1.3360328674316406,0.04817938804626465,wall,seconds,1.287853479385376,1.3360328674316406
config_id=42_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9736842105263158,0.2761038995662894,75,1845927936,1845927936,0,133517312,133517312,0,bytes,1.292393684387207,1.3396518230438232,0.04725813865661621,wall,seconds,1.292393684387207,1.3396518230438232
config_id=44_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9736842105263158,0.7288571548214806,63,1845927936,1845927936,0,133517312,133517312,0,bytes,1.3493998050689697,1.3899986743927002,0.04059886932373047,wall,seconds,1.3493998050689697,1.3899986743927002
config_id=43_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,1.0,0.2754629075563253,75,1845927936,1845927936,0,133844992,133844992,0,bytes,1.3441524505615234,1.395087718963623,0.05093526840209961,wall,seconds,1.3441524505615234,1.395087718963623
config_id=46_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9210526315789473,0.27631001638155683,65,1845927936,1845927936,0,133844992,133844992,0,bytes,1.5185589790344238,1.564622402191162,0.04606342315673828,wall,seconds,1.5185589790344238,1.564622402191162
config_id=45_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.8129900279517909,89,1845927936,1845927936,0,133517312,133517312,0,bytes,1.5153625011444092,1.5816121101379395,0.06624960899353027,wall,seconds,1.5153625011444092,1.5816121101379395
config_id=47_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.2763096093069807,58,1845927936,1845927936,0,133844992,133844992,0,bytes,1.5731170177459717,1.6095190048217773,0.036401987075805664,wall,seconds,1.5731170177459717,1.6095190048217773
config_id=48_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,1.0,0.7146903356167312,52,1845927936,1845927936,0,133517312,133517312,0,bytes,1.5881986618041992,1.6237406730651855,0.03554201126098633,wall,seconds,1.5881986618041992,1.6237406730651855
config_id=49_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.7164435883994519,53,1845927936,1845927936,0,133844992,133844992,0,bytes,1.616647481918335,1.651167631149292,0.03452014923095703,wall,seconds,1.616647481918335,1.651167631149292
config_id=50_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9736842105263158,0.7166001991375763,53,1845927936,1845927936,0,133517312,133517312,0,bytes,1.632171392440796,1.6728453636169434,0.04067397117614746,wall,seconds,1.632171392440796,1.6728453636169434
config_id=51_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.8947368421052632,0.7171443527283317,52,1845927936,1845927936,0,133844992,133844992,0,bytes,1.6585750579833984,1.6939833164215088,0.03540825843811035,wall,seconds,1.6585750579833984,1.6939833164215088
config_id=52_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9736842105263158,0.37580130160559644,73,1845927936,1845927936,0,133517312,133517312,0,bytes,1.681549072265625,1.7253787517547607,0.04382967948913574,wall,seconds,1.681549072265625,1.7253787517547607
config_id=53_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.2764078354669419,74,1845927936,1845927936,0,133844992,133844992,0,bytes,1.8014001846313477,1.8470735549926758,0.045673370361328125,wall,seconds,1.8014001846313477,1.8470735549926758
config_id=54_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.27633712245402775,74,1845927936,1845927936,0,133517312,133517312,0,bytes,1.8041775226593018,1.8497214317321777,0.04554390907287598,wall,seconds,1.8041775226593018,1.8497214317321777
config_id=55_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.8947368421052632,0.27655204629601027,75,1845927936,1845927936,0,133844992,133844992,0,bytes,1.8554749488830566,1.901601791381836,0.0461268424987793,wall,seconds,1.8554749488830566,1.901601791381836
config_id=56_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9736842105263158,0.27654095764282927,74,1845927936,1845927936,0,133517312,133517312,0,bytes,1.859004020690918,1.9040403366088867,0.04503631591796875,wall,seconds,1.859004020690918,1.9040403366088867
config_id=58_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.12842962133720662,21,1845927936,1845927936,0,133517312,133517312,0,bytes,1.9161632061004639,1.930894374847412,0.014731168746948242,wall,seconds,1.9161632061004639,1.930894374847412
config_id=57_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9736842105263158,0.27631001638155683,75,1845927936,1845927936,0,133844992,133844992,0,bytes,1.9103939533233643,1.9570624828338623,0.04666852951049805,wall,seconds,1.9103939533233643,1.9570624828338623
config_id=59_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.29389370801749914,74,1845927936,1845927936,0,133517312,133517312,0,bytes,1.938277006149292,1.9948604106903076,0.056583404541015625,wall,seconds,1.938277006149292,1.9948604106903076
config_id=60_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.8947368421052632,0.30030958349794235,74,1845927936,1845927936,0,133844992,133844992,0,bytes,1.964287281036377,2.011847972869873,0.047560691833496094,wall,seconds,1.964287281036377,2.011847972869873
config_id=62_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9736842105263158,0.6302438742670529,27,1845927936,1845927936,0,133844992,133844992,0,bytes,2.144758462905884,2.160388231277466,0.01562976837158203,wall,seconds,2.144758462905884,2.160388231277466
config_id=61_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.2764078354669419,92,1845927936,1845927936,0,133517312,133517312,0,bytes,2.1416115760803223,2.194852590560913,0.05324101448059082,wall,seconds,2.1416115760803223,2.194852590560913
config_id=63_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.2754629075563253,78,1845927936,1845927936,0,133844992,133844992,0,bytes,2.1695353984832764,2.2149436473846436,0.04540824890136719,wall,seconds,2.1695353984832764,2.2149436473846436
config_id=64_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9736842105263158,0.27647605216127724,79,1845927936,1845927936,0,133517312,133517312,0,bytes,2.2027714252471924,2.2481722831726074,0.04540085792541504,wall,seconds,2.2027714252471924,2.2481722831726074
config_id=65_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9210526315789473,0.7175367062974639,52,1845927936,1845927936,0,133844992,133844992,0,bytes,2.2225325107574463,2.255570888519287,0.03303837776184082,wall,seconds,2.2225325107574463,2.255570888519287
config_id=66_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9210526315789473,0.71918928958307,51,1845927936,1845927936,0,133517312,133517312,0,bytes,2.255645275115967,2.2861838340759277,0.030538558959960938,wall,seconds,2.255645275115967,2.2861838340759277
config_id=67_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9736842105263158,0.717791263403331,52,1845927936,1845927936,0,133844992,133844992,0,bytes,2.263939142227173,2.2927069664001465,0.028767824172973633,wall,seconds,2.263939142227173,2.2927069664001465
config_id=68_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9210526315789473,0.6779829208899495,33,1845927936,1845927936,0,133517312,133517312,0,bytes,2.2930145263671875,2.315073251724243,0.022058725357055664,wall,seconds,2.2930145263671875,2.315073251724243
config_id=69_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.8947368421052632,0.7078826674274857,52,1845927936,1845927936,0,133844992,133844992,0,bytes,2.399205207824707,2.431875467300415,0.03267025947570801,wall,seconds,2.399205207824707,2.431875467300415
config_id=70_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9736842105263158,0.6551930971272627,76,1845927936,1845927936,0,133517312,133517312,0,bytes,2.4022159576416016,2.448549509048462,0.04633355140686035,wall,seconds,2.4022159576416016,2.448549509048462
config_id=71_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.7105961134300867,56,1845927936,1845927936,0,133844992,133844992,0,bytes,2.443657159805298,2.4807534217834473,0.037096261978149414,wall,seconds,2.443657159805298,2.4807534217834473
config_id=72_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,1.0,0.7056836977374238,53,1845927936,1845927936,0,133517312,133517312,0,bytes,2.4569249153137207,2.495410919189453,0.03848600387573242,wall,seconds,2.4569249153137207,2.495410919189453
config_id=73_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9210526315789473,0.7043068012418389,53,1845927936,1845927936,0,133844992,133844992,0,bytes,2.4896326065063477,2.529083728790283,0.03945112228393555,wall,seconds,2.4896326065063477,2.529083728790283
config_id=74_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9210526315789473,0.6877862059744898,44,1845927936,1845927936,0,133517312,133517312,0,bytes,2.5048861503601074,2.5331859588623047,0.028299808502197266,wall,seconds,2.5048861503601074,2.5331859588623047
config_id=76_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.2755500784381689,75,1845927936,1845927936,0,133517312,133517312,0,bytes,2.544706106185913,2.593231201171875,0.048525094985961914,wall,seconds,2.544706106185913,2.593231201171875
config_id=75_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9736842105263158,0.8563167291551314,82,1845927936,1845927936,0,133844992,133844992,0,bytes,2.537447452545166,2.5980377197265625,0.060590267181396484,wall,seconds,2.537447452545166,2.5980377197265625
config_id=78_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.8947368421052632,0.7761124186793953,10,1845927936,1845927936,0,133844992,133844992,0,bytes,2.6185734272003174,2.6284797191619873,0.009906291961669922,wall,seconds,2.6185734272003174,2.6284797191619873
config_id=77_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9736842105263158,0.3062517323704712,67,1845927936,1845927936,0,133517312,133517312,0,bytes,2.6121816635131836,2.6591734886169434,0.046991825103759766,wall,seconds,2.6121816635131836,2.6591734886169434
config_id=79_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.8947368421052632,0.7153290168782299,52,1845927936,1845927936,0,133844992,133844992,0,bytes,2.741269826889038,2.773608446121216,0.032338619232177734,wall,seconds,2.741269826889038,2.773608446121216
config_id=80_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9736842105263158,0.6450901750570914,54,1845927936,1845927936,0,133517312,133517312,0,bytes,2.745436906814575,2.7782795429229736,0.03284263610839844,wall,seconds,2.745436906814575,2.7782795429229736
config_id=81_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9473684210526315,0.7152170342784283,52,1845927936,1845927936,0,133844992,133844992,0,bytes,2.783827781677246,2.8168203830718994,0.03299260139465332,wall,seconds,2.783827781677246,2.8168203830718994
config_id=82_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9736842105263158,0.2027225936727346,55,1845927936,1845927936,0,133517312,133517312,0,bytes,2.788137197494507,2.823338508605957,0.035201311111450195,wall,seconds,2.788137197494507,2.823338508605957
config_id=83_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9736842105263158,0.7150924596884192,52,1845927936,1845927936,0,133844992,133844992,0,bytes,2.825709819793701,2.8591511249542236,0.03344130516052246,wall,seconds,2.825709819793701,2.8591511249542236
config_id=84_seed=378518883_budget=None_instance=None,success,378518883,NA,NA,smac-doc-example,0.9210526315789473,0.7172016929287358,53,1845927936,1845927936,0,133517312,133517312,0,bytes,2.8312458992004395,2.865492105484009,0.034246206283569336,wall,seconds,2.8312458992004395,2.865492105484009
