score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.2000000000000002,1747922693,,False,1,b92c8_00010,2025-05-22_16-04-53,0.0002970695495605469,0.0002970695495605469,17458,  .local,127.0.0.1,0.0002970695495605469,1
