score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
10,1746430057,,False,1,6a64c_00002,2025-05-05_09-27-37,0.00020599365234375,0.00020599365234375,11214,MacBook-Air-von-Kristina.local,127.0.0.1,0.00020599365234375,1
