score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.5,1747922700,,False,1,b92c8_00039,2025-05-22_16-05-00,0.00035691261291503906,0.00035691261291503906,17495,  .local,127.0.0.1,0.00035691261291503906,1
