name,status,trial_seed,exception,traceback,bucket,"metric:accuracy [0.0, 1.0] (maximize)",config:RandomForestClassifier:max_samples,memory:start_vms,memory:end_vms,memory:diff_vms,memory:start_rss,memory:end_rss,memory:diff_rss,memory:unit,time:start,time:end,time:duration,time:kind,time:unit,deepcave:time:start,deepcave:time:end
config_id=2_seed=218175338_budget=11.11111111111111_instance=None,success,218175338,NA,NA,smac-doc-example,0.9736842105263158,0.6665182580944838,1842782208,1842917376,135168,127848448,130469888,2621440,bytes,0.0,0.0598452091217041,0.0598452091217041,wall,seconds,0.0,0.0598452091217041
config_id=1_seed=218175338_budget=11.11111111111111_instance=None,success,218175338,NA,NA,smac-doc-example,0.9736842105263158,0.5406383220596604,1842782208,1842917376,135168,127848448,130306048,2457600,bytes,5.0067901611328125e-06,0.060271501541137695,0.06026649475097656,wall,seconds,5.0067901611328125e-06,0.060271501541137695
config_id=3_seed=218175338_budget=11.11111111111111_instance=None,success,218175338,NA,NA,smac-doc-example,0.9473684210526315,0.33272379113035544,1842917376,1842917376,0,130633728,130633728,0,bytes,0.07169604301452637,0.12952828407287598,0.05783224105834961,wall,seconds,0.07169604301452637,0.12952828407287598
config_id=4_seed=218175338_budget=11.11111111111111_instance=None,success,218175338,NA,NA,smac-doc-example,0.9473684210526315,0.5086620841581304,1842917376,1842917376,0,130633728,130633728,0,bytes,0.07305502891540527,0.1312572956085205,0.058202266693115234,wall,seconds,0.07305502891540527,0.1312572956085205
config_id=5_seed=218175338_budget=11.11111111111111_instance=None,success,218175338,NA,NA,smac-doc-example,0.9473684210526315,0.8143575634781238,1842917376,1843052544,135168,130633728,130633728,0,bytes,0.13623762130737305,0.1959667205810547,0.05972909927368164,wall,seconds,0.13623762130737305,0.1959667205810547
config_id=6_seed=218175338_budget=11.11111111111111_instance=None,success,218175338,NA,NA,smac-doc-example,0.9473684210526315,0.8170344711467504,1842917376,1843052544,135168,130633728,130633728,0,bytes,0.1387491226196289,0.198836088180542,0.060086965560913086,wall,seconds,0.1387491226196289,0.198836088180542
config_id=7_seed=218175338_budget=11.11111111111111_instance=None,success,218175338,NA,NA,smac-doc-example,0.9473684210526315,0.20046824837106902,1843052544,1843052544,0,130633728,130633728,0,bytes,0.20152521133422852,0.2561500072479248,0.05462479591369629,wall,seconds,0.20152521133422852,0.2561500072479248
config_id=8_seed=218175338_budget=11.11111111111111_instance=None,success,218175338,NA,NA,smac-doc-example,0.9210526315789473,0.2657943025105494,1843052544,1843052544,0,130633728,130633728,0,bytes,0.20732426643371582,0.261364221572876,0.054039955139160156,wall,seconds,0.20732426643371582,0.261364221572876
config_id=9_seed=218175338_budget=11.11111111111111_instance=None,success,218175338,NA,NA,smac-doc-example,0.9736842105263158,0.14117376264066392,1843052544,1843052544,0,130633728,130633728,0,bytes,0.26411986351013184,0.329240083694458,0.06512022018432617,wall,seconds,0.26411986351013184,0.329240083694458
config_id=10_seed=218175338_budget=33.33333333333333_instance=None,success,218175338,NA,NA,smac-doc-example,0.9736842105263158,0.4526478749205092,1843052544,1843052544,0,130633728,130633728,0,bytes,0.3293309211730957,0.38759756088256836,0.058266639709472656,wall,seconds,0.3293309211730957,0.38759756088256836
config_id=11_seed=218175338_budget=33.33333333333333_instance=None,success,218175338,NA,NA,smac-doc-example,0.9473684210526315,0.6606270945884924,1843052544,1843052544,0,130633728,130633728,0,bytes,0.3341372013092041,0.3912997245788574,0.05716252326965332,wall,seconds,0.3341372013092041,0.3912997245788574
config_id=13_seed=218175338_budget=33.33333333333333_instance=None,success,218175338,NA,NA,smac-doc-example,0.9473684210526315,0.6657491405014584,1843052544,1843052544,0,130633728,130633728,0,bytes,0.3997776508331299,0.45624232292175293,0.05646467208862305,wall,seconds,0.3997776508331299,0.45624232292175293
config_id=12_seed=218175338_budget=33.33333333333333_instance=None,success,218175338,NA,NA,smac-doc-example,0.9473684210526315,0.6649894327138375,1843052544,1843052544,0,130633728,130633728,0,bytes,0.39758849143981934,0.4569108486175537,0.059322357177734375,wall,seconds,0.39758849143981934,0.4569108486175537
config_id=14_seed=218175338_budget=33.33333333333333_instance=None,success,218175338,NA,NA,smac-doc-example,0.9736842105263158,0.6642517916810553,1843052544,1843052544,0,130633728,130633728,0,bytes,0.46302294731140137,0.5183427333831787,0.055319786071777344,wall,seconds,0.46302294731140137,0.5183427333831787
config_id=1_seed=218175338_budget=33.33333333333333_instance=None,success,218175338,NA,NA,smac-doc-example,0.9473684210526315,0.5406383220596604,1843052544,1843052544,0,130633728,130633728,0,bytes,0.4677720069885254,0.5205237865447998,0.052751779556274414,wall,seconds,0.4677720069885254,0.5205237865447998
config_id=2_seed=218175338_budget=33.33333333333333_instance=None,success,218175338,NA,NA,smac-doc-example,0.9736842105263158,0.6665182580944838,1843052544,1843052544,0,130633728,130633728,0,bytes,0.5243496894836426,0.5835363864898682,0.059186697006225586,wall,seconds,0.5243496894836426,0.5835363864898682
config_id=9_seed=218175338_budget=33.33333333333333_instance=None,success,218175338,NA,NA,smac-doc-example,0.9473684210526315,0.14117376264066392,1843052544,1843052544,0,130633728,130633728,0,bytes,0.5287666320800781,0.5849239826202393,0.05615735054016113,wall,seconds,0.5287666320800781,0.5849239826202393
config_id=15_seed=218175338_budget=100.0_instance=None,success,218175338,NA,NA,smac-doc-example,0.9736842105263158,0.6655438762826428,1843052544,1843052544,0,130633728,130633728,0,bytes,0.5900537967681885,0.645782470703125,0.05572867393493652,wall,seconds,0.5900537967681885,0.645782470703125
config_id=16_seed=218175338_budget=100.0_instance=None,success,218175338,NA,NA,smac-doc-example,0.9736842105263158,0.6599480516510968,1843052544,1843052544,0,130633728,130633728,0,bytes,0.5938425064086914,0.6495473384857178,0.05570483207702637,wall,seconds,0.5938425064086914,0.6495473384857178
config_id=17_seed=218175338_budget=100.0_instance=None,success,218175338,NA,NA,smac-doc-example,0.8947368421052632,0.6596600688350065,1843052544,1843052544,0,130633728,130633728,0,bytes,0.6512446403503418,0.708308219909668,0.05706357955932617,wall,seconds,0.6512446403503418,0.708308219909668
config_id=18_seed=218175338_budget=11.11111111111111_instance=None,success,218175338,NA,NA,smac-doc-example,0.9736842105263158,0.65919608737682,1843052544,1843052544,0,130633728,130633728,0,bytes,0.7103095054626465,0.7663512229919434,0.056041717529296875,wall,seconds,0.7103095054626465,0.7663512229919434
config_id=19_seed=218175338_budget=11.11111111111111_instance=None,success,218175338,NA,NA,smac-doc-example,0.9736842105263158,0.5357192144254758,1843052544,1843052544,0,130633728,130633728,0,bytes,0.7155506610870361,0.7717630863189697,0.056212425231933594,wall,seconds,0.7155506610870361,0.7717630863189697
config_id=20_seed=218175338_budget=11.11111111111111_instance=None,success,218175338,NA,NA,smac-doc-example,0.9736842105263158,0.45236297413659166,1843052544,1843052544,0,130633728,130633728,0,bytes,0.7733547687530518,0.8283963203430176,0.05504155158996582,wall,seconds,0.7733547687530518,0.8283963203430176
config_id=21_seed=218175338_budget=11.11111111111111_instance=None,success,218175338,NA,NA,smac-doc-example,0.9736842105263158,0.7242518116090937,1843052544,1843052544,0,130633728,130633728,0,bytes,0.7783074378967285,0.8350698947906494,0.0567624568939209,wall,seconds,0.7783074378967285,0.8350698947906494
config_id=22_seed=218175338_budget=11.11111111111111_instance=None,success,218175338,NA,NA,smac-doc-example,0.9736842105263158,0.6545103346503971,1843052544,1843052544,0,130633728,130633728,0,bytes,0.834425687789917,0.8898661136627197,0.055440425872802734,wall,seconds,0.834425687789917,0.8898661136627197
config_id=23_seed=218175338_budget=11.11111111111111_instance=None,success,218175338,NA,NA,smac-doc-example,0.9736842105263158,0.43208095760805576,1843052544,1843052544,0,130633728,130797568,163840,bytes,0.8400802612304688,0.8961238861083984,0.05604362487792969,wall,seconds,0.8400802612304688,0.8961238861083984
config_id=24_seed=218175338_budget=11.11111111111111_instance=None,success,218175338,NA,NA,smac-doc-example,0.9736842105263158,0.22549419077997063,1843052544,1843052544,0,130633728,130633728,0,bytes,0.8985040187835693,0.9533672332763672,0.05486321449279785,wall,seconds,0.8985040187835693,0.9533672332763672
config_id=25_seed=218175338_budget=11.11111111111111_instance=None,success,218175338,NA,NA,smac-doc-example,0.8947368421052632,0.3450908259009438,1843052544,1843052544,0,130797568,130797568,0,bytes,0.9022078514099121,0.9592158794403076,0.05700802803039551,wall,seconds,0.9022078514099121,0.9592158794403076
config_id=26_seed=218175338_budget=11.11111111111111_instance=None,success,218175338,NA,NA,smac-doc-example,0.9736842105263158,0.27756630714574515,1843052544,1843052544,0,130633728,130633728,0,bytes,0.9588758945465088,1.0150423049926758,0.05616641044616699,wall,seconds,0.9588758945465088,1.0150423049926758
config_id=10_seed=218175338_budget=100.0_instance=None,success,218175338,NA,NA,smac-doc-example,0.8947368421052632,0.4526478749205092,1843052544,1843052544,0,130797568,130797568,0,bytes,0.9652004241943359,1.0221161842346191,0.0569157600402832,wall,seconds,0.9652004241943359,1.0221161842346191
config_id=2_seed=218175338_budget=100.0_instance=None,success,218175338,NA,NA,smac-doc-example,0.8947368421052632,0.6665182580944838,1843052544,1843052544,0,130633728,130633728,0,bytes,1.0211741924285889,1.07969069480896,0.058516502380371094,wall,seconds,1.0211741924285889,1.07969069480896
config_id=18_seed=218175338_budget=33.33333333333333_instance=None,success,218175338,NA,NA,smac-doc-example,0.9473684210526315,0.65919608737682,1843052544,1843052544,0,130797568,130797568,0,bytes,1.0282444953918457,1.0854029655456543,0.057158470153808594,wall,seconds,1.0282444953918457,1.0854029655456543
config_id=19_seed=218175338_budget=33.33333333333333_instance=None,success,218175338,NA,NA,smac-doc-example,0.9210526315789473,0.5357192144254758,1843052544,1843052544,0,130633728,130633728,0,bytes,1.0861918926239014,1.1473443508148193,0.06115245819091797,wall,seconds,1.0861918926239014,1.1473443508148193
config_id=20_seed=218175338_budget=33.33333333333333_instance=None,success,218175338,NA,NA,smac-doc-example,0.9473684210526315,0.45236297413659166,1843052544,1843052544,0,130797568,130797568,0,bytes,1.0913939476013184,1.15806245803833,0.06666851043701172,wall,seconds,1.0913939476013184,1.15806245803833
config_id=28_seed=218175338_budget=33.33333333333333_instance=None,success,218175338,NA,NA,smac-doc-example,0.9210526315789473,0.6606280632987835,1843052544,1843052544,0,130797568,130797568,0,bytes,1.2478349208831787,1.3170709609985352,0.06923604011535645,wall,seconds,1.2478349208831787,1.3170709609985352
config_id=27_seed=218175338_budget=33.33333333333333_instance=None,success,218175338,NA,NA,smac-doc-example,0.9210526315789473,0.410377006044519,1843052544,1843052544,0,130633728,130633728,0,bytes,1.2463653087615967,1.3174076080322266,0.07104229927062988,wall,seconds,1.2463653087615967,1.3174076080322266
config_id=29_seed=218175338_budget=33.33333333333333_instance=None,success,218175338,NA,NA,smac-doc-example,0.9210526315789473,0.6624659344525656,1843052544,1843052544,0,130797568,130797568,0,bytes,1.3247740268707275,1.3892228603363037,0.06444883346557617,wall,seconds,1.3247740268707275,1.3892228603363037
config_id=30_seed=218175338_budget=33.33333333333333_instance=None,success,218175338,NA,NA,smac-doc-example,0.9473684210526315,0.6622919797357073,1843052544,1843052544,0,130633728,130633728,0,bytes,1.328050136566162,1.3920600414276123,0.0640099048614502,wall,seconds,1.328050136566162,1.3920600414276123
config_id=31_seed=218175338_budget=33.33333333333333_instance=None,success,218175338,NA,NA,smac-doc-example,0.9210526315789473,0.6603828856153441,1843052544,1843052544,0,130797568,130797568,0,bytes,1.3956549167633057,1.463892936706543,0.0682380199432373,wall,seconds,1.3956549167633057,1.463892936706543
config_id=18_seed=218175338_budget=100.0_instance=None,success,218175338,NA,NA,smac-doc-example,0.9210526315789473,0.65919608737682,1843052544,1843052544,0,130633728,130633728,0,bytes,1.3984272480010986,1.4653205871582031,0.06689333915710449,wall,seconds,1.3984272480010986,1.4653205871582031
config_id=30_seed=218175338_budget=100.0_instance=None,success,218175338,NA,NA,smac-doc-example,0.9210526315789473,0.6622919797357073,1843052544,1843052544,0,130797568,130797568,0,bytes,1.473862886428833,1.5388562679290771,0.06499338150024414,wall,seconds,1.473862886428833,1.5388562679290771
config_id=32_seed=218175338_budget=100.0_instance=None,success,218175338,NA,NA,smac-doc-example,0.9210526315789473,0.6623571905357513,1843052544,1843052544,0,130633728,130633728,0,bytes,1.4760477542877197,1.5408234596252441,0.06477570533752441,wall,seconds,1.4760477542877197,1.5408234596252441
config_id=33_seed=218175338_budget=100.0_instance=None,success,218175338,NA,NA,smac-doc-example,0.8947368421052632,0.663043193484705,1843187712,1843187712,0,130797568,130797568,0,bytes,1.5448894500732422,1.6022517681121826,0.05736231803894043,wall,seconds,1.5448894500732422,1.6022517681121826
config_id=34_seed=218175338_budget=100.0_instance=None,success,218175338,NA,NA,smac-doc-example,0.9210526315789473,0.5462726099107608,1843052544,1843052544,0,130633728,130633728,0,bytes,1.5507209300994873,1.6056902408599854,0.05496931076049805,wall,seconds,1.5507209300994873,1.6056902408599854
