score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.1,1747922700,,False,1,b92c8_00036,2025-05-22_16-05-00,0.0002510547637939453,0.0002510547637939453,17494,  .local,127.0.0.1,0.0002510547637939453,1
