score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
2,1746430060,,False,1,6a64c_00009,2025-05-05_09-27-40,0.0002930164337158203,0.0002930164337158203,11244,MacBook-Air-von-Kristina.local,127.0.0.1,0.0002930164337158203,1
