score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.3,1747922693,,False,1,b92c8_00011,2025-05-22_16-04-53,0.0004119873046875,0.0004119873046875,17462,  .local,127.0.0.1,0.0004119873046875,1
