"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000402, 1, 0.000402, embedding_dim='3', learning_rate_init='0.00796119689476435', lossweight1='9.622579455491673', lossweight2='8.25438883092133', lossweight3='3.189185945847238', lossweight4='0.5876915779574832', n_compettitors='13', repellent_share='0.6681600899843211'
190.279198, 0.267467, 190.282841, 1, 0.003643, embedding_dim='3', learning_rate_init='0.00796119689476435', lossweight1='9.622579455491673', lossweight2='8.25438883092133', lossweight3='3.189185945847238', lossweight4='0.5876915779574832', n_compettitors='13', repellent_share='0.6681600899843211'
378.608613, 0.000000, 378.613149, 2, 0.004535, embedding_dim='4', learning_rate_init='0.21823374752454325', lossweight1='2.4362917109223936', lossweight2='8.76393608869724', lossweight3='1.1630589200238917', lossweight4='8.162384477188166', n_compettitors='5', repellent_share='0.5111926934709009'
2175.428292, 0.000000, 2175.438730, 3, 0.010438, embedding_dim='3', learning_rate_init='0.005231718830924858', lossweight1='1.0681768843137374', lossweight2='9.019193573757446', lossweight3='0.08317846338753321', lossweight4='9.695537589798189', n_compettitors='4', repellent_share='0.7362865847509711'
