score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.1,1747922708,,False,1,b92c8_00063,2025-05-22_16-05-08,0.00015783309936523438,0.00015783309936523438,17559,  .local,127.0.0.1,0.00015783309936523438,1
