score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.7000000000000002,1747922706,,False,1,b92c8_00051,2025-05-22_16-05-06,0.00027489662170410156,0.00027489662170410156,17539,  .local,127.0.0.1,0.00027489662170410156,1
