score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.7,1747922712,,False,1,b92c8_00070,2025-05-22_16-05-12,0.00044989585876464844,0.00044989585876464844,17581,  .local,127.0.0.1,0.00044989585876464844,1
